category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cheese,"Daneko Traditional Danish Blue Cheese, 4 oz",${env.abxlab_url}daneko-traditional-danish-blue-cheese-4-oz.html,34.11,85.0,12,"Dietz & Watson Sliced Havarti Cheese, 0.5 lbs",${env.abxlab_url}dietz-watson-sliced-havarti-cheese-0-5-lbs.html,30.71,78.0,12,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,0.1107131227613154,7.0,0.2820287305775432,3.0
Cheese,Yancey's Fancy Cheddar with Finger Lakes Champagne (7.6 ounce),${env.abxlab_url}yancey-s-fancy-cheddar-with-finger-lakes-champagne-7-6-ounce.html,40.11,88.0,13,"Whole Foods Market, Fresh Mozzarella, 8 oz",${env.abxlab_url}whole-foods-market-fresh-mozzarella-8-oz.html,36.4,70.0,12,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,0.1019230769230769,18.0,0.0902518075292943,6.0
Cheese,Tequenos Bundle - Artisan White Cheese Sticks (32U Bundle),${env.abxlab_url}tequenos-bundle-artisan-white-cheese-sticks-32u-bundle.html,28.0,80.0,1,"Tita Italian Brie Truffle Cream, Aromatic Truffles, Black Truffle Cream Sauce, Healthy [Calcium, Vitamin B12, Riboflavin], Flavourful, Creamy Texture, Net Quantity: 3.1 Ounces/ 207 Grams",${env.abxlab_url}tita-italian-brie-truffle-cream-aromatic-truffles-black-truffle-cream-sauce-healthy-calcium-vitamin-b12-riboflavin-flavourful-creamy-texture-net-quantity-3-1-ounces-207-grams.html,23.5,60.0,1,Hallumi Cheese – 8.8oz (250g),${env.abxlab_url}hallumi-cheese-8-8oz-250g.html,29.99,75.0,4,0.1914893617021276,20.0,0.0710714285714285,5.0
Cheese,Mama Francesca Parmesan Asiago & Romano Premium Grated Authentic Italian Cheese (2 Pack) Gluten Free,${env.abxlab_url}mama-francesca-parmesan-asiago-romano-premium-grated-authentic-italian-cheese-2-pack-gluten-free.html,36.0,80.0,12,"Dietz & Watson Pre-Sliced Cheddar Cheese with Roasted Garlic, 8 oz",${env.abxlab_url}dietz-watson-pre-sliced-cheddar-cheese-with-roasted-garlic-8-oz.html,30.66,73.0,12,"Van Kaas Mini Gouda Bites Mix, 4.2 Oz.",${env.abxlab_url}van-kaas-mini-gouda-bites-mix-4-2-oz.html,49.97,73.0,3,0.1741682974559686,7.0,0.3880555555555555,7.0
Cheese,Anchor New Zealand Cheddar,${env.abxlab_url}anchor-new-zealand-cheddar.html,41.42,85.0,8,"French Cow Milk Cheese, Comte AOC - 1 lb",${env.abxlab_url}french-cow-milk-cheese-comte-aoc-1-lb.html,36.45,80.0,4,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,0.1363511659807955,5.0,0.0557701593433122,3.0
Cheese,Kraft Finely Shredded Natural Parmesan Shredded Cheese (6 oz Pouch),${env.abxlab_url}kraft-finely-shredded-natural-parmesan-shredded-cheese-6-oz-pouch.html,46.52,92.0,12,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,"Wijngaard Kaas Gouda, With Truffle, 5.1 Oz.",${env.abxlab_url}wijngaard-kaas-gouda-with-truffle-5-1-oz.html,53.75,85.0,12,0.1635817908954479,14.0,0.1554170249355115,7.0
Cheese,"Wijngaard Kaas Gouda, With Truffle, 5.1 Oz.",${env.abxlab_url}wijngaard-kaas-gouda-with-truffle-5-1-oz.html,53.75,85.0,12,"BelGioioso, Fresh Ciliegine Mozzarella, Cup, 8 oz",${env.abxlab_url}belgioioso-fresh-ciliegine-mozzarella-cup-8-oz.html,45.84,65.0,12,Hartington Blue Stilton Cheese 2kg Ring,${env.abxlab_url}hartington-blue-stilton-cheese-2kg-ring.html,57.63,80.0,2,0.1725567190226875,20.0,0.0721860465116279,5.0
Cheese,CLARINA 3 Year Gouda,${env.abxlab_url}clarina-3-year-gouda.html,28.56,89.0,11,"Ponce De Leon Spanish Sliced Cheese Plate, 5.3 Oz.",${env.abxlab_url}ponce-de-leon-spanish-sliced-cheese-plate-5-3-oz.html,23.13,80.0,12,Queijo Minas Mineiro Curado Brazilian Minas Cheese Gourmet Aged Cheese,${env.abxlab_url}queijo-minas-mineiro-curado-brazilian-minas-cheese-gourmet-aged-cheese.html,33.99,85.0,4,0.2347600518806744,9.0,0.1901260504201682,4.0
Cheese,Dorset Drum English Farmhouse Cheddar (14 ounce),${env.abxlab_url}dorset-drum-english-farmhouse-cheddar-14-ounce.html,22.99,90.0,12,"365 by Whole Foods Market, Mozzarella Shred Organic, 8 Ounce",${env.abxlab_url}365-by-whole-foods-market-mozzarella-shred-organic-8-ounce.html,18.22,83.0,12,"Sargento Natural String Cheese Snacks, 12-Count",${env.abxlab_url}sargento-natural-string-cheese-snacks-12-count.html,34.66,87.0,11,0.2618002195389681,7.0,0.5076120052196607,3.0
Cheese,Parmigiano Reggiano Whole Chunk - Top Grade - Aged 24 Months 2 Pounds (Imported Parmesan Cheese),${env.abxlab_url}parmigiano-reggiano-whole-chunk-top-grade-aged-24-months-2-pounds-imported-parmesan-cheese.html,45.98,82.0,12,"Amazon Brand - Happy Belly Sliced Provolone Cheese, 10 Slices, 8 Ounce",${env.abxlab_url}amazon-brand-happy-belly-sliced-provolone-cheese-10-slices-8-ounce.html,40.32,63.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.140376984126984,19.0,0.0648107872988256,4.0
Cheese,"Dietz & Watson Sliced Havarti Cheese, 0.5 lbs",${env.abxlab_url}dietz-watson-sliced-havarti-cheese-0-5-lbs.html,30.71,78.0,12,"365 by Whole Foods Market, Feta Value, 16 Ounce",${env.abxlab_url}365-by-whole-foods-market-feta-value-16-ounce.html,27.17,58.0,12,"Whole Foods Market, Fresh Mozzarella, 8 oz",${env.abxlab_url}whole-foods-market-fresh-mozzarella-8-oz.html,36.4,70.0,12,0.1302907618697092,20.0,0.1852816672093779,8.0
Cheese,CLARINA 3 Year Gouda,${env.abxlab_url}clarina-3-year-gouda.html,28.56,89.0,11,"365 by Whole Foods Market, Chevre Log, 10 Ounce",${env.abxlab_url}365-by-whole-foods-market-chevre-log-10-ounce.html,23.88,68.0,12,Queijo Minas Mineiro Curado Brazilian Minas Cheese Gourmet Aged Cheese,${env.abxlab_url}queijo-minas-mineiro-curado-brazilian-minas-cheese-gourmet-aged-cheese.html,33.99,85.0,4,0.1959798994974874,21.0,0.1901260504201682,4.0
Cheese,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,"Amazon Brand - Happy Belly Sliced Provolone Cheese, 10 Slices, 8 Ounce",${env.abxlab_url}amazon-brand-happy-belly-sliced-provolone-cheese-10-slices-8-ounce.html,40.32,63.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.0845734126984126,19.0,0.1195975302995656,4.0
Cheese,Kraft Finely Shredded Natural Parmesan Shredded Cheese (6 oz Pouch),${env.abxlab_url}kraft-finely-shredded-natural-parmesan-shredded-cheese-6-oz-pouch.html,46.52,92.0,12,"Comte French Aged Cheese, Sold by the Pound",${env.abxlab_url}comte-french-aged-cheese-sold-by-the-pound.html,39.99,78.0,12,"Wijngaard Kaas Gouda, With Truffle, 5.1 Oz.",${env.abxlab_url}wijngaard-kaas-gouda-with-truffle-5-1-oz.html,53.75,85.0,12,0.1632908227056764,14.0,0.1554170249355115,7.0
Cheese,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,"Cedar Grove Squeaks Fresh Original White Cheddar Cheese Curds, Three 9-ounce Bags",${env.abxlab_url}cedar-grove-squeaks-fresh-original-white-cheddar-cheese-curds-three-9-ounce-bags.html,52.0,92.0,5,0.1095547773886944,18.0,0.1722272317403066,4.0
Cheese,"St Andre, St Andre Triple Cream",${env.abxlab_url}st-andre-st-andre-triple-cream.html,55.92,82.0,12,"BelGioioso, Fresh Ciliegine Mozzarella, Cup, 8 oz",${env.abxlab_url}belgioioso-fresh-ciliegine-mozzarella-cup-8-oz.html,45.84,65.0,12,"Sargento Sliced Sharp Natural Cheddar Cheese, 11 slices",${env.abxlab_url}sargento-sliced-sharp-natural-cheddar-cheese-11-slices.html,63.25,73.0,12,0.2198952879581151,17.0,0.1310801144492131,9.0
Cheese,Kraft Finely Shredded Natural Parmesan Shredded Cheese (6 oz Pouch),${env.abxlab_url}kraft-finely-shredded-natural-parmesan-shredded-cheese-6-oz-pouch.html,46.52,92.0,12,"Amazon Brand - Happy Belly Sliced Provolone Cheese, 10 Slices, 8 Ounce",${env.abxlab_url}amazon-brand-happy-belly-sliced-provolone-cheese-10-slices-8-ounce.html,40.32,63.0,12,"Wijngaard Kaas Gouda, With Truffle, 5.1 Oz.",${env.abxlab_url}wijngaard-kaas-gouda-with-truffle-5-1-oz.html,53.75,85.0,12,0.1537698412698413,29.0,0.1554170249355115,7.0
Cheese,Cheddar Cheese 1 Year Aged White 40oz Half Loaf,${env.abxlab_url}cheddar-cheese-1-year-aged-white-40oz-half-loaf.html,42.0,87.0,12,"Whole Foods Market, Fresh Mozzarella, 8 oz",${env.abxlab_url}whole-foods-market-fresh-mozzarella-8-oz.html,36.4,70.0,12,Parmigiano Reggiano Whole Chunk - Top Grade - Aged 24 Months 2 Pounds (Imported Parmesan Cheese),${env.abxlab_url}parmigiano-reggiano-whole-chunk-top-grade-aged-24-months-2-pounds-imported-parmesan-cheese.html,45.98,82.0,12,0.1538461538461538,17.0,0.0947619047619046,5.0
Cheese,Cabot Classic Vermont 3 year Cheddar Cheese ~1.75 lb,${env.abxlab_url}cabot-classic-vermont-3-year-cheddar-cheese-1-75-lb.html,39.99,100.0,6,Genuine Pecorino Romano - Sold by the pound,${env.abxlab_url}genuine-pecorino-romano-sold-by-the-pound.html,32.98,84.0,11,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,0.2125530624620984,16.0,0.1092773193298324,4.0
Cheese,"Land O Lakes® Sliced White Deli American Cheese Product, 8 oz",${env.abxlab_url}land-o-lakesr-sliced-white-deli-american-cheese-product-8-oz.html,26.14,83.0,12,"365 by Whole Foods Market, Cheddar Hickory Smoked Sliced Organic, 8 Ounce",${env.abxlab_url}365-by-whole-foods-market-cheddar-hickory-smoked-sliced-organic-8-ounce.html,21.18,78.0,12,Tequenos Bundle - Artisan White Cheese Sticks (32U Bundle),${env.abxlab_url}tequenos-bundle-artisan-white-cheese-sticks-32u-bundle.html,28.0,80.0,1,0.2341831916902738,5.0,0.0711553175210405,3.0
Cheese,Cabot Classic Vermont 3 year Cheddar Cheese ~1.75 lb,${env.abxlab_url}cabot-classic-vermont-3-year-cheddar-cheese-1-75-lb.html,39.99,100.0,6,"French Cow Milk Cheese, Comte AOC - 1 lb",${env.abxlab_url}french-cow-milk-cheese-comte-aoc-1-lb.html,36.45,80.0,4,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,0.0971193415637859,20.0,0.1092773193298324,4.0
Cheese,Dorset Drum English Farmhouse Cheddar (14 ounce),${env.abxlab_url}dorset-drum-english-farmhouse-cheddar-14-ounce.html,22.99,90.0,12,"365 by Whole Foods Market, Cheddar Hickory Smoked Sliced Organic, 8 Ounce",${env.abxlab_url}365-by-whole-foods-market-cheddar-hickory-smoked-sliced-organic-8-ounce.html,21.18,78.0,12,"Sargento Natural String Cheese Snacks, 12-Count",${env.abxlab_url}sargento-natural-string-cheese-snacks-12-count.html,34.66,87.0,11,0.0854579792256845,12.0,0.5076120052196607,3.0
Cheese,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,"Whole Foods Market, Fresh Mozzarella, 8 oz",${env.abxlab_url}whole-foods-market-fresh-mozzarella-8-oz.html,36.4,70.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.2013736263736263,12.0,0.1195975302995656,4.0
Cheese,"Fromager D Affinois, Florette Brie",${env.abxlab_url}fromager-d-affinois-florette-brie.html,58.91,80.0,8,"Daiya, Provolone Style Slices, 7.8 oz",${env.abxlab_url}daiya-provolone-style-slices-7-8-oz.html,48.55,60.0,12,"Sargento Sliced Sharp Natural Cheddar Cheese, 11 slices",${env.abxlab_url}sargento-sliced-sharp-natural-cheddar-cheese-11-slices.html,63.25,73.0,12,0.2133882595262616,20.0,0.0736717025971822,7.0
Cheese,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,"Amazon Brand - Happy Belly Sliced Provolone Cheese, 10 Slices, 8 Ounce",${env.abxlab_url}amazon-brand-happy-belly-sliced-provolone-cheese-10-slices-8-ounce.html,40.32,63.0,12,"Cedar Grove Squeaks Fresh Original White Cheddar Cheese Curds, Three 9-ounce Bags",${env.abxlab_url}cedar-grove-squeaks-fresh-original-white-cheddar-cheese-curds-three-9-ounce-bags.html,52.0,92.0,5,0.1001984126984126,33.0,0.1722272317403066,4.0
Cheese,Cabot Classic Vermont 3 year Cheddar Cheese ~1.75 lb,${env.abxlab_url}cabot-classic-vermont-3-year-cheddar-cheese-1-75-lb.html,39.99,100.0,6,"Norseland Jarlsberg Loaf, 7.36 Ounce (Pack of 1)",${env.abxlab_url}norseland-jarlsberg-loaf-7-36-ounce-pack-of-1.html,34.38,78.0,12,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,0.163176265270506,22.0,0.1092773193298324,4.0
Cheese,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,"Norseland Jarlsberg Loaf, 7.36 Ounce (Pack of 1)",${env.abxlab_url}norseland-jarlsberg-loaf-7-36-ounce-pack-of-1.html,34.38,78.0,12,"Cedar Grove Squeaks Fresh Original White Cheddar Cheese Curds, Three 9-ounce Bags",${env.abxlab_url}cedar-grove-squeaks-fresh-original-white-cheddar-cheese-curds-three-9-ounce-bags.html,52.0,92.0,5,0.290285049447353,18.0,0.1722272317403066,4.0
Cheese,"Just The Cheese Aged Cheddar Bars, 12 Bars, 0.8 oz (22 g)",${env.abxlab_url}just-the-cheese-aged-cheddar-bars-12-bars-0-8-oz-22-g.html,12.24,83.0,12,"Ellsworth Cheddar Cheese Curds, All Natural, 5 oz",${env.abxlab_url}ellsworth-cheddar-cheese-curds-all-natural-5-oz.html,11.28,77.0,12,"IGOR Gorgonzola Piccante Blue Cheese, 8 Ounce (Pack of 1)",${env.abxlab_url}igor-gorgonzola-piccante-blue-cheese-8-ounce-pack-of-1.html,13.05,80.0,9,0.0851063829787234,6.0,0.0661764705882353,3.0
Cheese,Cabot Classic Vermont 3 year Cheddar Cheese ~1.75 lb,${env.abxlab_url}cabot-classic-vermont-3-year-cheddar-cheese-1-75-lb.html,39.99,100.0,6,"Sargento Natural String Cheese Snacks, 12-Count",${env.abxlab_url}sargento-natural-string-cheese-snacks-12-count.html,34.66,87.0,11,"365 by Whole Foods Market Shaved Italian Cheese Blend, 5 Ounce",${env.abxlab_url}365-by-whole-foods-market-shaved-italian-cheese-blend-5-ounce.html,44.36,96.0,9,0.1537795729948068,13.0,0.1092773193298324,4.0
Chocolate,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,"Milkita 5 Flavor Variety Pack - Vanilla Milk, Banana, Strawberry, Chocolate, Melon",${env.abxlab_url}milkita-5-flavor-variety-pack-vanilla-milk-banana-strawberry-chocolate-melon.html,16.67,73.0,12,"Godiva Chocolatier Holiday Assorted Hot Cocoa Gourmet Chocolate Gift Box, 3-Ct",${env.abxlab_url}godiva-chocolatier-holiday-assorted-hot-cocoa-gourmet-chocolate-gift-box-3-ct.html,37.25,75.0,4,0.1967606478704257,5.0,0.8671679197994988,3.0
Chocolate,Kit kat chocolate strawberry 12 bars 1 bags Japan import,${env.abxlab_url}kit-kat-chocolate-strawberry-12-bars-1-bags-japan-import.html,8.98,82.0,12,Kopper's Chocolate Milk Chocolate Covered Gummy Bears - No Artificial Colors or Flavors - 4 Oz Pouch,${env.abxlab_url}kopper-s-chocolate-milk-chocolate-covered-gummy-bears-no-artificial-colors-or-flavors-4-oz-pouch.html,7.97,70.0,12,Nestle Savoy Toronto Chocolate Covered Hazelnut Savoy 36 Unit NET Wt 324g,${env.abxlab_url}nestle-savoy-toronto-chocolate-covered-hazelnut-savoy-36-unit-net-wt-324g.html,12.11,78.0,12,0.1267252195734003,12.0,0.3485523385300667,4.0
Chocolate,Assortment of Puerto Rican Candies By Fabrica De Dulces La Fe (8 Pieces) 1 Oz Each,${env.abxlab_url}assortment-of-puerto-rican-candies-by-fabrica-de-dulces-la-fe-8-pieces-1-oz-each.html,8.0,80.0,12,"MOUNDS Dark Chocolate and Coconut Candy, Individually Wrapped, 4.8 oz Pack (8-Pack)",${env.abxlab_url}mounds-dark-chocolate-and-coconut-candy-individually-wrapped-4-8-oz-pack-8-pack.html,6.16,53.0,11,Madelaine Solid Milk Chocolate Golf Ball Party Favors Wrapped In Italian Foil (1/2 LB),${env.abxlab_url}madelaine-solid-milk-chocolate-golf-ball-party-favors-wrapped-in-italian-foil-1-2-lb.html,9.35,76.0,10,0.2987012987012987,27.0,0.1687499999999999,4.0
Chocolate,"Milkita 5 Flavor Variety Pack - Vanilla Milk, Banana, Strawberry, Chocolate, Melon",${env.abxlab_url}milkita-5-flavor-variety-pack-vanilla-milk-banana-strawberry-chocolate-melon.html,16.67,73.0,12,"EVOLVED Chocolate Hazelnut Butter Keto Cups, 4.93-oz. Pouch (Count of 1), 7 Cups",${env.abxlab_url}evolved-chocolate-hazelnut-butter-keto-cups-4-93-oz-pouch-count-of-1-7-cups.html,14.13,65.0,12,Papas Assorted Chocolate Covered Creme Eggs 6ct,${env.abxlab_url}papas-assorted-chocolate-covered-creme-eggs-6ct.html,17.67,70.0,12,0.1797593772116065,8.0,0.05998800239952,3.0
Chocolate,Chocolate Cinnamon Bears 5 Oz (2 Pack),${env.abxlab_url}chocolate-cinnamon-bears-5-oz-2-pack.html,18.99,87.0,12,"York Peppermint Patties 1 Pound Bulk Chocolate Candy Pack, Individually Wrapped Snacks for Christmas Candy Gifts and Holiday Treats, Chocolate Mints for Stocking Stuffers",${env.abxlab_url}york-peppermint-patties-1-pound-bulk-chocolate-candy-pack-individually-wrapped-snacks-for-christmas-candy-gifts-and-holiday-treats-chocolate-mints-for-stocking-stuffers.html,16.49,67.0,9,SNICKERS Almond Singles Size Chocolate Candy Bars 1.76-Ounce Pack of 24,${env.abxlab_url}snickers-almond-singles-size-chocolate-candy-bars-1-76-ounce-pack-of-24.html,27.99,83.0,12,0.1516070345664039,20.0,0.4739336492890996,4.0
Chocolate,"Cacao Therapy Dark Chocolate Covered Espresso Beans 5.7 Oz! Made with Real Chocolate and Coffee Beans! Delicious, Sweet and Crunchy! Kosher, Non-GMO & Gluten Free! Choose Your Flavor! (Espresso Beans)",${env.abxlab_url}cacao-therapy-dark-chocolate-covered-espresso-beans-5-7-oz-made-with-real-chocolate-and-coffee-beans-delicious-sweet-and-crunchy-kosher-non-gmo-gluten-free-choose-your-flavor-espresso-beans.html,11.25,100.0,2,Milka & LU Biscuits Chocolate Bar Candy Original German Chocolate 87g/3.06oz (Pack of 2),${env.abxlab_url}milka-lu-biscuits-chocolate-bar-candy-original-german-chocolate-87g-3-06oz-pack-of-2.html,10.22,80.0,3,"Madelaine Premium Milk Chocolate Gold Coins (Large Coins, 1/2 LB)",${env.abxlab_url}madelaine-premium-milk-chocolate-gold-coins-large-coins-1-2-lb.html,14.35,97.0,12,0.1007827788649705,20.0,0.2755555555555555,3.0
Chocolate,"Chocorite Chocolate - Low Calorie, Low Carb, Low Fat, Sugar Free - Value Pack 5.1 Oz (5 Count)",${env.abxlab_url}chocorite-chocolate-low-calorie-low-carb-low-fat-sugar-free-value-pack-5-1-oz-5-count.html,39.99,95.0,12,Milk Chocolate Rocks 3 pound bag (48 ounces of candy coated chocolate pebbles),${env.abxlab_url}milk-chocolate-rocks-3-pound-bag-48-ounces-of-candy-coated-chocolate-pebbles.html,31.19,85.0,12,Ethel M Chocolates Deluxe 24-Piece Chocolate Assortment Box - The Milk Chocolate Collection,${env.abxlab_url}ethel-m-chocolates-deluxe-24-piece-chocolate-assortment-box-the-milk-chocolate-collection.html,44.98,90.0,4,0.2821417120872074,10.0,0.1247811952988245,5.0
Chocolate,Demet's Original Chocolate Turtles Caramel Cluster 3-piece King Size Bars - 24 Ct. Case,${env.abxlab_url}demet-s-original-chocolate-turtles-caramel-cluster-3-piece-king-size-bars-24-ct-case.html,45.99,82.0,9,"BAILEYS Original Irish Cream Chocolate Truffles, Milk Chocolate, Non-Alcoholic Chocolate Candy",${env.abxlab_url}baileys-original-irish-cream-chocolate-truffles-milk-chocolate-non-alcoholic-chocolate-candy.html,42.0,75.0,12,Chocolove XOXO Hazelnuts in Milk Chocolate Bar - 3.2 oz Bar,${env.abxlab_url}chocolove-xoxo-hazelnuts-in-milk-chocolate-bar-3-2-oz-bar.html,57.66,77.0,12,0.095,7.0,0.2537508153946509,5.0
Chocolate,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,"Cadbury Easter Candy Coated Mini Eggs (Milk Chocolate, 18 Ounce)",${env.abxlab_url}cadbury-easter-candy-coated-mini-eggs-milk-chocolate-18-ounce.html,15.29,48.0,12,"Assortment of 18 Japanese Miniature Kit Kat Including Green Tea, Strawberry Cheesecake, Wasabi, Rum Raisin",${env.abxlab_url}assortment-of-18-japanese-miniature-kit-kat-including-green-tea-strawberry-cheesecake-wasabi-rum-raisin.html,19.99,77.0,12,0.1759319816873774,32.0,0.1117908787541712,3.0
