category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,"Whole Foods Market, Cookie Peanut Butter Mini 18 Count, 12 Ounce",${env.abxlab_url}whole-foods-market-cookie-peanut-butter-mini-18-count-12-ounce.html,24.6,77.0,12,Pamela's Products Figgies & Jammies Extra Large Cookies Gluten Free Raspberry & Fig -- 9 oz (Pack of 3),${env.abxlab_url}pamela-s-products-figgies-jammies-extra-large-cookies-gluten-free-raspberry-fig-9-oz-pack-of-3.html,22.99,73.0,3,"Journey of Asia ""Seri's Choice KOREAN Snack"" Box 36 Count Individual Wrapped Essentials Packs of Candy, Snacks, Chips, Cookies, Treats for Kids, Children, College Students, Adult and Senior",${env.abxlab_url}journey-of-asia-seri-s-choice-korean-snack-box-36-count-individual-wrapped-essentials-packs-of-candy-snacks-chips-cookies-treats-for-kids-children-college-students-adult-and-senior.html,27.84,75.0,12,0.07003044802087878,4.0,0.13170731707317065,2.0
Cheese,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.09379689844922462,4.0,0.11959753029956562,4.0
Cereals,"Augason Farms 5-10133 Maple Brown Sugar Oatmeal Super Can Food Storage, 10 Can with 4 Individual Pouches",${env.abxlab_url}augason-farms-5-10133-maple-brown-sugar-oatmeal-super-can-food-storage-10-can-with-4-individual-pouches.html,13.99,73.0,8,"Quaker Grits Jalapeno Cheddar, Hot & Spicy 11.8 Ounce ( 2 Pack)",${env.abxlab_url}quaker-grits-jalapeno-cheddar-hot-spicy-11-8-ounce-2-pack.html,12.49,68.0,12,"Kashi Go Breakfast Cereal, Honey Almond Flax Crunch, Non-GMO Project Verified, 14 oz Box (4 Boxes)",${env.abxlab_url}kashi-go-breakfast-cereal-honey-almond-flax-crunch-non-gmo-project-verified-14-oz-box-4-boxes.html,15.16,68.0,12,0.1200960768614892,5.0,0.08363116511794139,5.0
Chocolate,"Tru Fru Dark Chocolate Dipped Freeze-Dried Fruit, 12-Pack Grab & Go, Raspberry",${env.abxlab_url}tru-fru-dark-chocolate-dipped-freeze-dried-fruit-12-pack-grab-go-raspberry.html,41.96,80.0,3,"Baby Ruth Milk Chocolate-y Candy Bars, Bulk Ferrero Snack Trays, Perfect Valentine’s Day Gift (Packs of 6 Fun Size Bars)",${env.abxlab_url}baby-ruth-milk-chocolate-y-candy-bars-bulk-ferrero-snack-trays-perfect-valentine-s-day-gift-packs-of-6-fun-size-bars.html,39.07,73.0,3,"LINDOR Valentine Milk Chocolate Truffles Mini Gift Heart, 3.4oz",${env.abxlab_url}lindor-valentine-milk-chocolate-truffles-mini-gift-heart-3-4oz.html,45.25,75.0,12,0.07396979779882264,7.0,0.07840800762631076,5.0
Chocolate,No Bake Cookie Peanut Butter 32 Count Basket,${env.abxlab_url}no-bake-cookie-peanut-butter-32-count-basket.html,26.5,65.0,12,"Lindt, White Chocolate Strawberries and Cream LINDOR Truffles (40 Pieces), 17oz",${env.abxlab_url}lindt-white-chocolate-strawberries-and-cream-lindor-truffles-40-pieces-17oz.html,21.99,57.0,12,"HERSHEY'S Chocolate Bar, Milk Chocolate Snack Size Candy Bar, 5 Pound Bulk Package",${env.abxlab_url}hershey-s-chocolate-bar-milk-chocolate-snack-size-candy-bar-5-pound-bulk-package.html,32.5,58.0,12,0.205093224192815,8.0,0.22641509433962265,7.0
Deodorants & Antiperspirants,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,"Duradry Body Deodorant Spray - Aluminum Free Deodorant, Prevent and Eliminate Any Body Odor Naturally - Unscented, 2.4 Fl Oz (Pack of 3)",${env.abxlab_url}duradry-body-deodorant-spray-aluminum-free-deodorant-prevent-and-eliminate-any-body-odor-naturally-unscented-2-4-fl-oz-pack-of-3.html,19.99,83.0,12,"Dove Men+Care Antiperspirant hydrating, water-based deodorant Coastal Cedar with our best non-irritant formula 2.6 oz 2 Count",${env.abxlab_url}dove-men-care-antiperspirant-hydrating-water-based-deodorant-coastal-cedar-with-our-best-non-irritant-formula-2-6-oz-2-count.html,23.98,85.0,12,0.10955477738869442,4.0,0.08115419296663665,2.0
Cookies,Biscoff Sandwich Cookie Variety Pack of 3,${env.abxlab_url}biscoff-sandwich-cookie-variety-pack-of-3.html,17.97,91.0,11,"Protein Wafer Peanut Butter - Box of 12 Bars, Peanut Butter, 12 Count",${env.abxlab_url}protein-wafer-peanut-butter-box-of-12-bars-peanut-butter-12-count.html,14.95,85.0,4,"Paleo Hazelnut Alfajores, 4 Cookies (Pack of 4). 16 Alfajores in total",${env.abxlab_url}paleo-hazelnut-alfajores-4-cookies-pack-of-4-16-alfajores-in-total.html,19.0,88.0,10,0.2020066889632107,6.0,0.057317751808569906,3.0
Chocolate,HERSHEY'S Silver Kisses Milk Chocolate Candy 5lb Bag,${env.abxlab_url}hershey-s-silver-kisses-milk-chocolate-candy-5lb-bag.html,32.52,37.0,6,"Valentines Day Gift Basket Set | Hershey Kisses Milk, Large Elmer Heart Box, Reeses, Godiva Chocolate, Lindt Lindor Truffles, Happy Valentine Day Gift Bag | For Her Girl Friend Wife Girlfriend",${env.abxlab_url}valentines-day-gift-basket-set-hershey-kisses-milk-large-elmer-heart-box-reeses-godiva-chocolate-lindt-lindor-truffles-happy-valentine-day-gift-bag-for-her-girl-friend-wife-girlfriend.html,29.98,30.0,2,"Hershey's Kisses, KitKat, Reese's and ROLO, Holiday Candy Dish Assortment - Fun Size Christmas Candy - individually Wrapped - 4 Pound Variety Bag",${env.abxlab_url}hershey-s-kisses-kitkat-reese-s-and-rolo-holiday-candy-dish-assortment-fun-size-christmas-candy-individually-wrapped-4-pound-variety-bag.html,39.99,30.0,4,0.08472314876584398,7.0,0.22970479704797042,7.0
Video Projectors,NEC NP-M311W Projector,${env.abxlab_url}nec-np-m311w-projector.html,642.77,93.0,4,Epson BrightLink Pro 1430Wi LCD Projector - HDTV - 16:10,${env.abxlab_url}epson-brightlink-pro-1430wi-lcd-projector-hdtv-16-10.html,574.99,87.0,9,Mitsubishi HC1600 720p DLP Home Theater Projector,${env.abxlab_url}mitsubishi-hc1600-720p-dlp-home-theater-projector.html,669.95,87.0,12,0.11788031096192972,6.0,0.042285732065902366,6.0
Toothpaste,"Pasta Dentifrica Couto Medical Toothpaste 2 Oz, 3 Boxes",${env.abxlab_url}pasta-dentifrica-couto-medical-toothpaste-2-oz-3-boxes.html,16.36,98.0,10,"Crest Charcoal 3D White Toothpaste, Whitening Therapy, with Tea Tree Oil, Refreshing Mint flavor, 4.1 oz, Pack of 3",${env.abxlab_url}crest-charcoal-3d-white-toothpaste-whitening-therapy-with-tea-tree-oil-refreshing-mint-flavor-4-1-oz-pack-of-3.html,14.99,92.0,12,"Parodontax Extra Fresh Toothpaste, 3.4 oz. Per Tube (2 Pack)",${env.abxlab_url}parodontax-extra-fresh-toothpaste-3-4-oz-per-tube-2-pack.html,18.99,96.0,5,0.09139426284189454,6.0,0.1607579462102689,2.0
Cookies,"PARTAKE FOODS Carrot Oat Mini Cookies, 5.5 OZ",${env.abxlab_url}partake-foods-carrot-oat-mini-cookies-5-5-oz.html,9.9,80.0,4,Mrs Crimble's Free From 6 Large Coconut Macaroons - 250g,${env.abxlab_url}mrs-crimble-s-free-from-6-large-coconut-macaroons-250g.html,8.4,78.0,12,Cocosette Cookie Filled with Coconut Cream/Galleta Rellena Con Crema De Coco,${env.abxlab_url}cocosette-cookie-filled-with-coconut-cream-galleta-rellena-con-crema-de-coco.html,10.79,78.0,12,0.17857142857142858,2.0,0.08989898989898977,2.0
Cookies,"Paleo Hazelnut Alfajores, 4 Cookies (Pack of 4). 16 Alfajores in total",${env.abxlab_url}paleo-hazelnut-alfajores-4-cookies-pack-of-4-16-alfajores-in-total.html,19.0,88.0,10,Harry & David Dark Chocolate Wafer Rolls 10 oz,${env.abxlab_url}harry-david-dark-chocolate-wafer-rolls-10-oz.html,15.95,80.0,3,"Fieldstone Bakery Oatmeal Crème Pies, 2 Boxes, 48 Individually Wrapped Cookies",${env.abxlab_url}fieldstone-bakery-oatmeal-creme-pies-2-boxes-48-individually-wrapped-cookies.html,22.84,85.0,11,0.19122257053291541,8.0,0.20210526315789473,3.0
Chocolate,"Feodora Made In Germany Tablets, 6.3 Ounce Box",${env.abxlab_url}feodora-made-in-germany-tablets-6-3-ounce-box.html,13.44,87.0,6,Cadbury Curly Wurly Chocolate Chewy Bars | Total 6 bars of British Chocolate Candy,${env.abxlab_url}cadbury-curly-wurly-chocolate-chewy-bars-total-6-bars-of-british-chocolate-candy.html,11.75,80.0,12,"Maple Candy, 12 piece Box",${env.abxlab_url}maple-candy-12-piece-box.html,14.77,83.0,15,0.14382978723404252,7.0,0.09895833333333334,4.0
Cheese,"Wijngaard Kaas Gouda, With Truffle, 5.1 Oz.",${env.abxlab_url}wijngaard-kaas-gouda-with-truffle-5-1-oz.html,53.75,85.0,12,"La Bonne Vie Goat Cheese with Garlic and Herbs, 4 Ounce",${env.abxlab_url}la-bonne-vie-goat-cheese-with-garlic-and-herbs-4-ounce.html,44.56,80.0,12,"St Andre, St Andre Triple Cream",${env.abxlab_url}st-andre-st-andre-triple-cream.html,55.92,82.0,12,0.20623877917414715,5.0,0.040372093023255846,3.0
Yogurt,"Chobani Non-fat Greek Yogurt, Strawberry Blended 32oz",${env.abxlab_url}chobani-non-fat-greek-yogurt-strawberry-blended-32oz.html,37.25,90.0,12,"Stonyfield Organic Kids Strawberry Lowfat Yogurt Tubes, 2 oz., 8 Ct - #1 Organic Kids Yogurt, Non-GMO, No Artificial Flavors or Sweeteners",${env.abxlab_url}stonyfield-organic-kids-strawberry-lowfat-yogurt-tubes-2-oz-8-ct-1-organic-kids-yogurt-non-gmo-no-artificial-flavors-or-sweeteners.html,33.79,87.0,11,"FAGE Total Greek Yogurt, 2% Reduced Fat, Plain, 32 oz",${env.abxlab_url}fage-total-greek-yogurt-2-reduced-fat-plain-32-oz.html,45.53,87.0,12,0.10239715892275825,3.0,0.2222818791946309,3.0
Chocolate,Lindt Excellence Extra Creamy Milk Chocolate Bar 3.5 oz each (4 Items Per Order),${env.abxlab_url}lindt-excellence-extra-creamy-milk-chocolate-bar-3-5-oz-each-4-items-per-order.html,17.98,80.0,8,Bon O Bon White Chocolate Wafer and Peanut Cream Filling 16.9 Oz (480g) …,${env.abxlab_url}bon-o-bon-white-chocolate-wafer-and-peanut-cream-filling-16-9-oz-480g.html,16.89,73.0,3,"Spree Original Theater Box Candy, 5 Ounce, Pack of 12",${env.abxlab_url}spree-original-theater-box-candy-5-ounce-pack-of-12.html,19.95,78.0,12,0.06453522794552989,7.0,0.10956618464961061,2.0
Earbud Headphones,"Wireless Headphones, Bluetooth Headphones,Sports Earbuds, IPX7 Waterproof Stereo Earphones for Gym Running 9 Hours Playtime Noise Cancelling Headsets",${env.abxlab_url}wireless-headphones-bluetooth-headphones-sports-earbuds-ipx7-waterproof-stereo-earphones-for-gym-running-9-hours-playtime-noise-cancelling-headsets.html,22.99,100.0,10,GEG Neckband Bluetooth Earphone Foldable Bluetooth Headphone V5.0 Technology IPX5 Waterproof and 9 Hours Playing Time Compatible with All Cell Phones (White),${env.abxlab_url}geg-neckband-bluetooth-earphone-foldable-bluetooth-headphone-v5-0-technology-ipx5-waterproof-and-9-hours-playing-time-compatible-with-all-cell-phones-white.html,18.99,92.0,5,"Ceramic Wired Headphones with Microphone, Noise-reducing Heavy bass in-Ear 3.5mm Plug Earbuds, high-Fidelity Stereo Sports Headset, Sleep earplugs,Comes with Leather Earphone Bag",${env.abxlab_url}ceramic-wired-headphones-with-microphone-noise-reducing-heavy-bass-in-ear-3-5mm-plug-earbuds-high-fidelity-stereo-sports-headset-sleep-earplugs-comes-with-leather-earphone-bag.html,28.49,92.0,10,0.21063717746182203,8.0,0.23923444976076558,8.0
Chocolate,"Elmer Chocolate (1) 8oz Bag 20 pieces Creamy Caramels, Smooth Creme and Cocoa Truffle",${env.abxlab_url}elmer-chocolate-1-8oz-bag-20-pieces-creamy-caramels-smooth-creme-and-cocoa-truffle.html,7.85,38.0,11,Hershey’s (1) 2 oz Mini Bag Cadbury Caramello Miniatures -Milk Chocolate and Creamy Caramel- Single Serving Bag,${env.abxlab_url}hershey-s-1-2-oz-mini-bag-cadbury-caramello-miniatures-milk-chocolate-and-creamy-caramel-single-serving-bag.html,6.58,30.0,12,"Kinder (1) Bag Chocolate Happy - Assorted Holiday Characters - Santa, Snowman, Polar Bear - Milk Chocolate Candy With Creamy Milk Filling - Net Wt. 3.5 oz",${env.abxlab_url}kinder-1-bag-chocolate-happy-assorted-holiday-characters-santa-snowman-polar-bear-milk-chocolate-candy-with-creamy-milk-filling-net-wt-3-5-oz.html,9.64,35.0,12,0.19300911854103336,8.0,0.22802547770700649,3.0
Cookies,"Donde Bizcochitos Cookies, 5.29 Ounce (Pack of 12)",${env.abxlab_url}donde-bizcochitos-cookies-5-29-ounce-pack-of-12.html,29.99,68.0,8,Trader Joe's All Butter Shortbread Cookies With Chocolate Filling 14 Oz( pack of 1),${env.abxlab_url}trader-joe-s-all-butter-shortbread-cookies-with-chocolate-filling-14-oz-pack-of-1.html,24.95,60.0,4,"Oreo (ORMT9) Thins Flavored Creme and Thins Original Chocolate Sandwich Cookies Variety Pack, Oz Mint 39.3 Ounce",${env.abxlab_url}oreo-ormt9-thins-flavored-creme-and-thins-original-chocolate-sandwich-cookies-variety-pack-oz-mint-39-3-ounce.html,31.48,60.0,12,0.20200400801603205,8.0,0.04968322774258093,8.0
Cookies,Biscoff Cookies Original Singles Pack (128 Cookies / 35.2 oz Total),${env.abxlab_url}biscoff-cookies-original-singles-pack-128-cookies-35-2-oz-total.html,14.36,88.0,12,Fudge's Salted Caramel Florentines - 8 per pack,${env.abxlab_url}fudge-s-salted-caramel-florentines-8-per-pack.html,13.53,80.0,3,"Protein Wafer Peanut Butter - Box of 12 Bars, Peanut Butter, 12 Count",${env.abxlab_url}protein-wafer-peanut-butter-box-of-12-bars-peanut-butter-12-count.html,14.95,85.0,4,0.061345158906134525,8.0,0.04108635097493035,3.0
Deodorants & Antiperspirants,"Right Guard Sport Aerosol Deodorant, Fresh, 8.5 oz, 2 pk",${env.abxlab_url}right-guard-sport-aerosol-deodorant-fresh-8-5-oz-2-pk.html,20.62,92.0,12,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,6 Pack Dove Men + Care Elements Mineral Talc Sandalwood Antiperspirant Spray 150ml,${env.abxlab_url}6-pack-dove-men-care-elements-mineral-talc-sandalwood-antiperspirant-spray-150ml.html,23.59,90.0,2,0.08583464981569261,2.0,0.14403491755577102,2.0
Chocolate,"Annabelle's Rocky Road Bars, 1.8 oz Bars, 24 pk",${env.abxlab_url}annabelle-s-rocky-road-bars-1-8-oz-bars-24-pk.html,24.29,67.0,12,"Riesen Chocolate Covered Chewy Caramel Candy, 2.72 Oz (Pack of 12)",${env.abxlab_url}riesen-chocolate-covered-chewy-caramel-candy-2-72-oz-pack-of-12.html,22.49,65.0,12,No Bake Cookie Peanut Butter 32 Count Basket,${env.abxlab_url}no-bake-cookie-peanut-butter-32-count-basket.html,26.5,65.0,12,0.08003557136505117,2.0,0.09098394400988065,2.0
Earbud Headphones,sephia Sp3060VC Earbuds Wired in Ear Headphones with Microphone Noise Isolating Ear Bud Tips Enhanced Bass Case 3.5mm Earphone Jack 3.9 Feet Long Cord for Smartphones Laptops Tablets Computers,${env.abxlab_url}sephia-sp3060vc-earbuds-wired-in-ear-headphones-with-microphone-noise-isolating-ear-bud-tips-enhanced-bass-case-3-5mm-earphone-jack-3-9-feet-long-cord-for-smartphones-laptops-tablets-computers.html,15.95,82.0,12,Gsangoo in-Ear USB C Earphones with Microphone for Galaxy S21 Ultra Note 20 Earbuds Stereo Sound Noise Isolation Wired Type C Headphones for OnePlus 8T 9 Pro Samsung S20 FE S20 Plus Google Pixel 6 Pro,${env.abxlab_url}gsangoo-in-ear-usb-c-earphones-with-microphone-for-galaxy-s21-ultra-note-20-earbuds-stereo-sound-noise-isolation-wired-type-c-headphones-for-oneplus-8t-9-pro-samsung-s20-fe-s20-plus-google-pixel-6-pro.html,14.99,75.0,5,Monster Mobile Clarity In-Ear Headphones,${env.abxlab_url}monster-mobile-clarity-in-ear-headphones.html,16.99,80.0,5,0.06404269513008666,7.0,0.06520376175548584,2.0
Cookies,Butter Pecan Meltaways 20oz,${env.abxlab_url}butter-pecan-meltaways-20oz.html,27.99,80.0,8,"Whole Foods Market, Cookie Peanut Butter Mini 18 Count, 12 Ounce",${env.abxlab_url}whole-foods-market-cookie-peanut-butter-mini-18-count-12-ounce.html,24.6,77.0,12,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.13780487804878036,3.0,0.19328331546981067,2.0
Chocolate,"HERSHEY'S SPECIAL DARK Zero Sugar Chocolate Sugar Free Candy, Individually Wrapped, 5.1 oz Pouch",${env.abxlab_url}hershey-s-special-dark-zero-sugar-chocolate-sugar-free-candy-individually-wrapped-5-1-oz-pouch.html,40.34,88.0,12,Dove Silky Smooth Sea Salt Caramel Dark Chocolate 8.5oz (pack of 4 Bags),${env.abxlab_url}dove-silky-smooth-sea-salt-caramel-dark-chocolate-8-5oz-pack-of-4-bags.html,34.92,85.0,11,Dove Dark Chocolate Sharing Size Candy Bar 3.30-Ounce Bar 12-Count Box,${env.abxlab_url}dove-dark-chocolate-sharing-size-candy-bar-3-30-ounce-bar-12-count-box.html,41.85,85.0,12,0.15521191294387174,3.0,0.037431829449677684,3.0
Toothpaste,"Boka Natural Toothpaste Duo - Nano-Hydroxyapatite for Remineralizing and Sensitivity, Fluoride-Free I Dentist Recommended, Made in USA I 4oz (Ela Mint + Coco Ginger) (2-Pack)",${env.abxlab_url}boka-natural-toothpaste-duo-nano-hydroxyapatite-for-remineralizing-and-sensitivity-fluoride-free-i-dentist-recommended-made-in-usa-i-4oz-ela-mint-coco-ginger-2-pack.html,22.0,88.0,12,intelliWHiTE PRO White Toothpaste w/Fluoride and Xylitol - 4 oz,${env.abxlab_url}intelliwhite-pro-white-toothpaste-w-fluoride-and-xylitol-4-oz.html,19.95,83.0,12,Crest Baking Soda And Peroxide Whitening With Tartar Protection Fresh Mint Flavor Toothpaste 8.2 Oz (Pack of 6),${env.abxlab_url}crest-baking-soda-and-peroxide-whitening-with-tartar-protection-fresh-mint-flavor-toothpaste-8-2-oz-pack-of-6.html,26.04,85.0,12,0.10275689223057648,5.0,0.1836363636363636,3.0
Cookies,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,"Carr's, English Tea Cookies, Ginger Lemon Cremes, Non-GMO Project Verified, 7.05oz Box(Pack of 8)",${env.abxlab_url}carr-s-english-tea-cookies-ginger-lemon-cremes-non-gmo-project-verified-7-05oz-box-pack-of-8.html,31.12,71.0,11,0.09234042553191496,5.0,0.21231008959875336,2.0
Cookies,Biscoff Sandwich Cookie Variety Pack of 3,${env.abxlab_url}biscoff-sandwich-cookie-variety-pack-of-3.html,17.97,91.0,11,"Arnott's Tim Tam Original Family Pack - 12.9oz 365g - Australian Chocolate Biscuits, 20 Count (Pack of 1)",${env.abxlab_url}arnott-s-tim-tam-original-family-pack-12-9oz-365g-australian-chocolate-biscuits-20-count-pack-of-1.html,14.9,87.0,12,"Paleo Hazelnut Alfajores, 4 Cookies (Pack of 4). 16 Alfajores in total",${env.abxlab_url}paleo-hazelnut-alfajores-4-cookies-pack-of-4-16-alfajores-in-total.html,19.0,88.0,10,0.20604026845637574,4.0,0.057317751808569906,3.0
Cheese,Parmigiano Reggiano Whole Chunk - Top Grade - Aged 24 Months 2 Pounds (Imported Parmesan Cheese),${env.abxlab_url}parmigiano-reggiano-whole-chunk-top-grade-aged-24-months-2-pounds-imported-parmesan-cheese.html,45.98,82.0,12,igourmet Manchego DOP - 2 Pound Club Cut (2 pound),${env.abxlab_url}igourmet-manchego-dop-2-pound-club-cut-2-pound.html,39.98,78.0,12,WSU Wazzu Creamery Natural Cheddar Cheese 30 Oz,${env.abxlab_url}wsu-wazzu-creamery-natural-cheddar-cheese-30-oz.html,48.96,78.0,12,0.1500750375187594,4.0,0.06481078729882567,4.0
Toothpaste,Crest Baking Soda And Peroxide Whitening With Tartar Protection Fresh Mint Flavor Toothpaste 8.2 Oz (Pack of 6),${env.abxlab_url}crest-baking-soda-and-peroxide-whitening-with-tartar-protection-fresh-mint-flavor-toothpaste-8-2-oz-pack-of-6.html,26.04,85.0,12,PerioScript® Oral Cleansing Concentrate 4 oz Bottle,${env.abxlab_url}perioscriptr-oral-cleansing-concentrate-4-oz-bottle.html,23.89,82.0,12,"Arm & Hammer PeroxiCare Healthy Gums Toothpaste, Baking Soda & Peroxide, Fresh Mint, 6 Ounce (Pack of 3)",${env.abxlab_url}arm-hammer-peroxicare-healthy-gums-toothpaste-baking-soda-peroxide-fresh-mint-6-ounce-pack-of-3.html,28.76,82.0,11,0.08999581414817909,3.0,0.10445468509984648,3.0
Chocolate,"M&M'S Peanut, SNICKERS, TWIX, 3 MUSKETEERS & SKITTLES Cauldron Halloween Candy Variety Mix, 84.46-Ounce Bag. 275 Pieces",${env.abxlab_url}m-m-s-peanut-snickers-twix-3-musketeers-skittles-cauldron-halloween-candy-variety-mix-84-46-ounce-bag-275-pieces.html,15.78,87.0,12,"Maple Candy, 12 piece Box",${env.abxlab_url}maple-candy-12-piece-box.html,14.77,83.0,15,Candied Fruit - 1 Lb Tub (Cherry Pineapple),${env.abxlab_url}candied-fruit-1-lb-tub-cherry-pineapple.html,17.99,85.0,12,0.06838185511171292,4.0,0.14005069708491757,2.0
